start_id,end_id
"7th South-East Europe Design Automation, Computer Engineering, Computer Networks and Social Media Conference, SEEDA-CECNSM 2022","7th South-East Europe Design Automation, Computer Engineering, Computer Networks and Social Media Conference, SEEDA-CECNSM 2022"
"22nd IEEE International Conference on E-Health Networking, Application and Services, HEALTHCOM 2020","2020 IEEE International Conference on E-Health Networking, Application and Services, HEALTHCOM 2020"
"3rd International Conference on Smart Energy Systems and Technologies, SEST 2020",SEST 2020 - 3rd International Conference on Smart Energy Systems and Technologies
"2022 IEEE Workshop on TRust and EXpertise in Visual Analytics, TREX 2022","Proceedings - 2022 IEEE Workshop on TRust and EXpertise in Visual Analytics, TREX 2022"
"20th IEEE Jubilee International Symposium on Intelligent Systems and Informatics, SISY 2022","SISY 2022 - IEEE 20th Jubilee International Symposium on Intelligent Systems and Informatics, Proceedings"
"18th IEEE International Conference on Dependable, Autonomic and Secure Computing, 18th IEEE International Conference on Pervasive Intelligence and Computing, 6th IEEE International Conference on Cloud and Big Data Computing and 5th IEEE Cyber Science and Technology Congress, DASC/PiCom/CBDCom/CyberSciTech 2020","Proceedings - IEEE 18th International Conference on Dependable, Autonomic and Secure Computing, IEEE 18th International Conference on Pervasive Intelligence and Computing, IEEE 6th International Conference on Cloud and Big Data Computing and IEEE 5th Cyber Science and Technology Congress, DASC/PiCom/CBDCom/CyberSciTech 2020"
"4th International Conference on Cyber Security and Protection of Digital Services, Cyber Security 2018","2018 International Conference on Cyber Security and Protection of Digital Services, Cyber Security 2018"
"2021 International Conference on Artificial Intelligence and Smart Systems, ICAIS 2021","Proceedings - International Conference on Artificial Intelligence and Smart Systems, ICAIS 2021"
"2019 IEEE International Conference on Services Computing, SCC 2019","Proceedings - 2019 IEEE International Conference on Services Computing, SCC 2019 - Part of the 2019 IEEE World Congress on Services"
"7th Swiss Conference on Data Science, SDS 2020","Proceedings - 2020 7th Swiss Conference on Data Science, SDS 2020"
"6th IEEE International Conference on Condition Assessment Techniques in Electrical Systems, CATCON 2022","Proceedings of 2022 6th International Conference on Condition Assessment Techniques in Electrical Systems, CATCON 2022"
"2017 Global Wireless Summit, GWS 2017","2017 Global Wireless Summit, GWS 2017"
"24th IEEE International Conference on Web Services, ICWS 2017","Proceedings - 2017 IEEE 24th International Conference on Web Services, ICWS 2017"
"4th IEEE International Conference on Trust, Privacy and Security in Intelligent Systems, and Applications, TPS-ISA 2022","Proceedings - 2022 IEEE 4th International Conference on Trust, Privacy and Security in Intelligent Systems, and Applications, TPS-ISA 2022"
"2021 International Conference on Decision Aid Sciences and Application, DASA 2021","2021 International Conference on Decision Aid Sciences and Application, DASA 2021"
"17th IEEE International Conference on Mobile Ad Hoc and Smart Systems, MASS 2020","Proceedings - 2020 IEEE 17th International Conference on Mobile Ad Hoc and Smart Systems, MASS 2020"
"20th International Conference on Smart Technologies, EUROCON 2023","EUROCON 2023 - 20th International Conference on Smart Technologies, Proceedings"
"2020 IEEE International Conference on Fog Computing, ICFC 2020","Proceedings - 2020 IEEE International Conference on Fog Computing, ICFC 2020"
"18th European Dependable Computing Conference, EDCC 2022","Proceedings - 2022 18th European Dependable Computing Conference, EDCC 2022"
"2023 International Conference on Computer Communication and Informatics, ICCCI 2023","2023 International Conference on Computer Communication and Informatics, ICCCI 2023"
"2023 IEEE Power and Energy Society Innovative Smart Grid Technologies Conference, ISGT 2023","2023 IEEE Power and Energy Society Innovative Smart Grid Technologies Conference, ISGT 2023"
"23rd IEEE/ACM International Symposium on Cluster, Cloud and Internet Computing Workshops, CCGridW 2023","Proceedings - 23rd IEEE/ACM International Symposium on Cluster, Cloud and Internet Computing Workshops, CCGridW 2023"
"3rd International Conference on Information Technology Research, ICITR 2018","2018 3rd International Conference on Information Technology Research, ICITR 2018"
"2021 International Conference on Communication, Control and Information Sciences, ICCISc 2021","ICCISc 2021 - 2021 International Conference on Communication, Control and Information Sciences, Proceedings"
"37th International Conference on Biomedical Engineering, IBIOMED 2020",IBIOMED 2020 - Proceedings of the 37th International Conference on Biomedical Engineering
"2021 SC Workshops Supplementary, SCWS 2021","SCWS 2021: 2021 SC Workshops Supplementary Proceedings, Held in conjunction with SC 2021: The International Conference for High Performance Computing, Networking, Storage and Analysis"
"21st Annual International ACM SIGIR Conference on Research and Development in Information Retrieval, SIGIR 1998",SIGIR 1998 - Proceedings of the 21st Annual International ACM SIGIR Conference on Research and Development in Information Retrieval
"9th Annual ACM International Workshop on Web Information and Data Management, WIDM '07, Co-located with the 16th ACM Conference on Information and Knowledge Management, CIKM '07","International Conference on Information and Knowledge Management, Proceedings"
"12th IEEE International Conference on Joint Cloud Computing, JCC 2021 and 2021 9th IEEE International Conference on Mobile Cloud Computing, Services, and Engineering, MobileCloud 2021","Proceedings - 2021 IEEE International Conference on Joint Cloud Computing, JCC 2021 and 2021 9th IEEE International Conference on Mobile Cloud Computing, Services, and Engineering, MobileCloud 2021"
"2nd International Conference for Emerging Technology, INCET 2021","2021 2nd International Conference for Emerging Technology, INCET 2021"
"2nd International Conference on Computing and Data Science, CDS 2021","Proceedings - 2021 2nd International Conference on Computing and Data Science, CDS 2021"
"26th International Conference on Circuits, Systems, Communications and Computers, CSCC 2022","Proceedings - 26th International Conference on Circuits, Systems, Communications and Computers, CSCC 2022"
"10th ACM Workshop on Web Information and Data Management, WIDM '08, Co-located with the ACM 17th Conference on Information and Knowledge Management, CIKM '08","International Conference on Information and Knowledge Management, Proceedings"
"8th International Workshop on Biometrics and Forensics, IWBF 2020","2020 8th International Workshop on Biometrics and Forensics, IWBF 2020 - Proceedings"
"2020 IEEE International Conference on Communications, Computing, Cybersecurity, and Informatics, CCCI 2020","Proceedings of the 2020 IEEE International Conference on Communications, Computing, Cybersecurity, and Informatics, CCCI 2020"
"2010 IEEE/IFIP Network Operations and Management Symposium Workshops, NOMS 2010","2010 IEEE/IFIP Network Operations and Management Symposium Workshops, NOMS 2010"
"2021 IEEE International Conference on Imaging Systems and Techniques, IST 2021","IST 2021 - IEEE International Conference on Imaging Systems and Techniques, Proceedings"
"19th IEEE/ACIS International Conference on Software Engineering, Artificial Intelligence, Networking and Parallel/Distributed Computing, SNPD 2018","Proceedings - 2018 IEEE/ACIS 19th International Conference on Software Engineering, Artificial Intelligence, Networking and Parallel/Distributed Computing, SNPD 2018"
"2018 IEEE International Conference on Engineering, Technology and Innovation, ICE/ITMC 2018","2018 IEEE International Conference on Engineering, Technology and Innovation, ICE/ITMC 2018 - Proceedings"
"10th IEEE Annual Information Technology, Electronics and Mobile Communication Conference, IEMCON 2019","2019 IEEE 10th Annual Information Technology, Electronics and Mobile Communication Conference, IEMCON 2019"
"18th IEEE International Symposium on Network Computing and Applications, NCA 2019","2019 IEEE 18th International Symposium on Network Computing and Applications, NCA 2019"
"2023 IEEE International Conference on Research Methodologies in Knowledge Management, Artificial Intelligence and Telecommunication Engineering, RMKMATE 2023","2023 IEEE International Conference on Research Methodologies in Knowledge Management, Artificial Intelligence and Telecommunication Engineering, RMKMATE 2023"
"12th International Conference on Intelligent Systems and Knowledge Engineering, ISKE 2017","Proceedings of the 2017 12th International Conference on Intelligent Systems and Knowledge Engineering, ISKE 2017"
"2nd International Conference on Computation, Automation and Knowledge Management, ICCAKM 2021","Proceedings of 2nd International Conference on Computation, Automation and Knowledge Management, ICCAKM 2021"
"5th IEEE/ACM Symposium on Edge Computing, SEC 2020","Proceedings - 2020 IEEE/ACM Symposium on Edge Computing, SEC 2020"
"21st IEEE International Conference on Trust, Security and Privacy in Computing and Communications, TrustCom 2022","Proceedings - 2022 IEEE 21st International Conference on Trust, Security and Privacy in Computing and Communications, TrustCom 2022"
"14th IEEE Annual Ubiquitous Computing, Electronics and Mobile Communication Conference, UEMCON 2023","2023 IEEE 14th Annual Ubiquitous Computing, Electronics and Mobile Communication Conference, UEMCON 2023"
"5th IEEE International Conference on Innovative Technologies in Intelligent Systems and Industrial Applications, CITISIA 2020","CITISIA 2020 - IEEE Conference on Innovative Technologies in Intelligent Systems and Industrial Applications, Proceedings"
"6th International Conference on Fog and Mobile Edge Computing, FMEC 2021","2021 6th International Conference on Fog and Mobile Edge Computing, FMEC 2021"
"2nd International Conference on Technological Advancements in Computational Sciences, ICTACS 2022","Proceedings of International Conference on Technological Advancements in Computational Sciences, ICTACS 2022"
"5th IEEE International Conference on Collaboration and Internet Computing, CIC 2019","Proceedings - 2019 IEEE 5th International Conference on Collaboration and Internet Computing, CIC 2019"
"2023 IEEE World AI IoT Congress, AIIoT 2023","2023 IEEE World AI IoT Congress, AIIoT 2023"
"2022 APWG Symposium on Electronic Crime Research, eCrime 2022","eCrime Researchers Summit, eCrime"
"2019 International Multi-Conference on Engineering, Computer and Information Sciences, SIBIRCON 2019","SIBIRCON 2019 - International Multi-Conference on Engineering, Computer and Information Sciences, Proceedings"
"4th International Conference on System Reliability and Safety, ICSRS 2019","2019 4th International Conference on System Reliability and Safety, ICSRS 2019"
"5th IEEE International Conference on Electrical, Computer and Communication Technologies, ICECCT 2023","2023 5th International Conference on Electrical, Computer and Communication Technologies, ICECCT 2023"
"25th IEEE International Enterprise Distributed Object Computing Conference, EDOC 2021","Proceedings - 2021 IEEE 25th International Enterprise Distributed Object Computing Conference, EDOC 2021"
"17th IEEE Conference on Industrial Electronics and Applications, ICIEA 2022",ICIEA 2022 - Proceedings of the 17th IEEE Conference on Industrial Electronics and Applications
"5th IEEE International Conference on Smart Internet of Things, SmartIoT 2021","Proceedings - 5th IEEE International Conference on Smart Internet of Things, SmartIoT 2021"
"14th IEEE/ACM Workshop on Workflows in Support of Large-Scale Science, WORKS 2019","Proceedings of WORKS 2019: 14th Workshop on Workflows in Support of Large-Scale Science - Held in conjunction with SC 2019: The International Conference for High Performance Computing, Networking, Storage and Analysis"
"11th International Conference on Information, Intelligence, Systems and Applications, IISA 2020","11th International Conference on Information, Intelligence, Systems and Applications, IISA 2020"
"5th International Conference on Data Science and Information Technology, DSIT 2022","2022 5th International Conference on Data Science and Information Technology, DSIT 2022 - Proceedings"
"4th Asia-Pacific World Congress on Computer Science and Engineering, APWC on CSE 2017","Proceedings - 2017 4th Asia-Pacific World Congress on Computer Science and Engineering, APWC on CSE 2017"
"2019 International Workshop on Big Data and Information Security, IWBIS 2019","2019 International Workshop on Big Data and Information Security, IWBIS 2019"
"28th Wireless and Optical Communications Conference, WOCC 2019","2019 28th Wireless and Optical Communications Conference, WOCC 2019 - Proceedings"
"13th International Conference on Advanced Computational Intelligence, ICACI 2021","2021 13th International Conference on Advanced Computational Intelligence, ICACI 2021"
"2019 International Congress on Applied Information Technology, AIT 2019","2019 International Congress on Applied Information Technology, AIT 2019"
"3rd International Conference on Contemporary Computing and Informatics, IC3I 2018","Proceedings of the 3rd International Conference on Contemporary Computing and Informatics, IC3I 2018"
"23rd IEEE International Symposium on Real-Time Distributed Computing, ISORC 2020","Proceedings - 2020 IEEE 23rd International Symposium on Real-Time Distributed Computing, ISORC 2020"
"2020 International Conference on Computer Science and Its Application in Agriculture, ICOSICA 2020","2020 International Conference on Computer Science and Its Application in Agriculture, ICOSICA 2020"
"3rd International Conference on Advance Computing and Innovative Technologies in Engineering, ICACITE 2023","2023 3rd International Conference on Advance Computing and Innovative Technologies in Engineering, ICACITE 2023"
"2021 IEEE International Workshop on Information Forensics and Security, WIFS 2021","2021 IEEE International Workshop on Information Forensics and Security, WIFS 2021"
"18th IEEE International Symposium on Intelligent Systems and Informatics, SISY 2020","SISY 2020 - IEEE 18th International Symposium on Intelligent Systems and Informatics, Proceedings"
"10th ACM SIGPLAN International Conference on Certified Programs and Proofs, CPP 2021, co-located with POPL 2021","CPP 2021 - Proceedings of the 10th ACM SIGPLAN International Conference on Certified Programs and Proofs, co-located with POPL 2021"
"2022 Research, Invention, and Innovation Congress: Innovative Electricals and Electronics, RI2C 2022","Proceedings - 2022 Research, Invention, and Innovation Congress: Innovative Electricals and Electronics, RI2C 2022"
"1st IEEE International Workshop on Sport, Technology and Research, STAR 2022","2022 IEEE International Workshop on Sport, Technology and Research, STAR 2022 - Proceedings"
"3rd International Conference on Computing, Networks and Internet of Things, CNIOT 2022","Proceedings - 2022 3rd International Conference on Computing, Networks and Internet of Things, CNIOT 2022"
"6th IEEE International Conference on Computer and Communication Systems, ICCCS 2021","2021 IEEE 6th International Conference on Computer and Communication Systems, ICCCS 2021"
"11th IEEE PES Innovative Smart Grid Technologies Europe, ISGT Europe 2021","Proceedings of 2021 IEEE PES Innovative Smart Grid Technologies Europe: Smart Grids: Toward a Carbon-Free Future, ISGT Europe 2021"
"2023 IEEE International Workshop on Metrology for Living Environment, MetroLivEnv 2023","2023 IEEE International Workshop on Metrology for Living Environment, MetroLivEnv 2023 - Proceedings"
"2020 IEEE Bombay Section Signature Conference, IBSSC 2020","2020 IEEE Bombay Section Signature Conference, IBSSC 2020"
"12th ACM International Workshop on Data Warehousing and OLAP, DOLAP'09, Co-located with the 18th ACM International Conference on Information and Knowledge Management, CIKM 2009","International Conference on Information and Knowledge Management, Proceedings"
"1st International Conference on Applied Artificial Intelligence and Computing, ICAAIC 2022","Proceedings - International Conference on Applied Artificial Intelligence and Computing, ICAAIC 2022"
"2019 Prognostics and System Health Management Conference, PHM-Paris 2019","Proceedings - 2019 Prognostics and System Health Management Conference, PHM-Paris 2019"
"2021 IEEE International Conference on Big Data and Smart Computing, BigComp 2021","Proceedings - 2021 IEEE International Conference on Big Data and Smart Computing, BigComp 2021"
"2019 IEEE International Conference on Big Data and Smart Computing, BigComp 2019","2019 IEEE International Conference on Big Data and Smart Computing, BigComp 2019 - Proceedings"
"9th Swedish Workshop on Data Science, SweDS 2021","Proceedings of the 2021 Swedish Workshop on Data Science, SweDS 2021"
"5th International Conference on Control, Decision and Information Technologies, CoDIT 2018","2018 5th International Conference on Control, Decision and Information Technologies, CoDIT 2018"
"2018 International Workshop on Big Data and Information Security, IWBIS 2018","2018 International Workshop on Big Data and Information Security, IWBIS 2018"
"10th IEEE International Conference on Cloud Engineering, IC2E 2022","Proceedings - 2022 IEEE International Conference on Cloud Engineering, IC2E 2022"
"2018 IEEE Conference on Network Function Virtualization and Software Defined Networks, NFV-SDN 2018","2018 IEEE Conference on Network Function Virtualization and Software Defined Networks, NFV-SDN 2018"
"2008 International Workshop on Content-Based Multimedia Indexing, CBMI 2008","2008 International Workshop on Content-Based Multimedia Indexing, CBMI 2008, Conference Proceedings"
"1st IEEE International Conference on Digital Twins and Parallel Intelligence, DTPI 2021","Proceedings 2021 IEEE 1st International Conference on Digital Twins and Parallel Intelligence, DTPI 2021"
"14th European Conference on Product and Process Modelling, ECPPM 2022","eWork and eBusiness in Architecture, Engineering and Construction - Proceedings of the 14th European Conference on Product and Process Modelling, ECPPM 2022"
"2016 International Conference on Probabilistic Methods Applied to Power Systems, PMAPS 2016","2016 International Conference on Probabilistic Methods Applied to Power Systems, PMAPS 2016 - Proceedings"
"13th International Conference on Cloud Computing, Data Science and Engineering, Confluence 2023","Proceedings of the 13th International Conference on Cloud Computing, Data Science and Engineering, Confluence 2023"
"15th IEEE International Conference on Semantic Computing, ICSC 2021","Proceedings - 2021 IEEE 15th International Conference on Semantic Computing, ICSC 2021"
"4th International Conference on Internet of Things: Smart Innovation and Usages, IoT-SIU 2019","Proceedings - 2019 4th International Conference on Internet of Things: Smart Innovation and Usages, IoT-SIU 2019"
"1st IEEE International Conference on Applied Intelligence and Sustainable Computing, ICAISC 2023","International Conference on Applied Intelligence and Sustainable Computing, ICAISC 2023"
"4th International Conference on Behavioral, Economic, and Socio-Cultural Computing, BESC 2017","Proceedings of 4th International Conference on Behavioral, Economic, and Socio-Cultural Computing, BESC 2017"
"11th IEEE International Conference on Information Reuse and Integration, IRI 2010","2010 IEEE International Conference on Information Reuse and Integration, IRI 2010"
"8th IEEE International Conference on Computer Science and Network Technology, ICCSNT 2020","2020 IEEE 8th International Conference on Computer Science and Network Technology, ICCSNT 2020"
"4th International Conference on Data Intelligence and Security, ICDIS 2022","Proceedings - 2022 4th International Conference on Data Intelligence and Security, ICDIS 2022"
"5th International Conference on Computing, Electronics and Communications Engineering. iCCECE 2022","Proceedings - 2022 International Conference on Computing, Electronics and Communications Engineering. iCCECE 2022"
"12th IEEE International Conference on Information Reuse and Integration, IRI 2011","Proceedings of the 2011 IEEE International Conference on Information Reuse and Integration, IRI 2011"
"2013 ACM International Workshop on Mining Unstructured Big Data Using Natural Language Processing, UnstructureNLP 2013, Held at 22nd ACM International Conference on Information and Knowledge Management, CIKM 2013","International Conference on Information and Knowledge Management, Proceedings"
"16th International Conference on Mobility, Sensing and Networking, MSN 2020","Proceedings - 2020 16th International Conference on Mobility, Sensing and Networking, MSN 2020"
"6th International Multidisciplinary Moratuwa Engineering Research Conference, MERCon 2020","MERCon 2020 - 6th International Multidisciplinary Moratuwa Engineering Research Conference, Proceedings"
"2nd International Conference on Cybernetics and Intelligent System, ICORIS 2020","2020 2nd International Conference on Cybernetics and Intelligent System, ICORIS 2020"
"5th International Conference on Intelligent Informatics and Biomedical Sciences, ICIIBMS 2020",ICIIBMS 2020 - 5th International Conference on Intelligent Informatics and Biomedical Sciences
"2020 IEEE International Conference on Smart Data Services, SMDS 2020","Proceedings - 2020 IEEE International Conference on Smart Data Services, SMDS 2020"
"2021 International Conference on Electronics, Information, and Communication, ICEIC 2021","2021 International Conference on Electronics, Information, and Communication, ICEIC 2021"
"3rd International Conference on Intelligent Cybernetics Technology and Applications, ICICyTA 2023","2023 3rd International Conference on Intelligent Cybernetics Technology and Applications, ICICyTA 2023"
"11th International Symposium on Digital Forensics and Security, ISDFS 2023",ISDFS 2023 - 11th International Symposium on Digital Forensics and Security
"22nd IEEE International Conference on Computer Supported Cooperative Work in Design, CSCWD 2018","Proceedings of the 2018 IEEE 22nd International Conference on Computer Supported Cooperative Work in Design, CSCWD 2018"
"26th International Conference on Technologies and Applications of Artificial Intelligence, TAAI 2021","Proceedings - 2021 International Conference on Technologies and Applications of Artificial Intelligence, TAAI 2021"
"5th International Conference on Computational Intelligence and Applications, ICCIA 2020","Proceedings - 2020 5th International Conference on Computational Intelligence and Applications, ICCIA 2020"
"7th International Conference on Intelligent Informatics and Biomedical Sciences, ICIIBMS 2022",ICIIBMS 2022 - 7th International Conference on Intelligent Informatics and Biomedical Sciences
"2nd International Conference on Machine Learning, Big Data and Business Intelligence, MLBDBI 2020","Proceedings - 2020 2nd International Conference on Machine Learning, Big Data and Business Intelligence, MLBDBI 2020"
"2nd International Conference on Computer Engineering and Application, ICCEA 2021","Proceedings - 2021 International Conference on Computer Engineering and Application, ICCEA 2021"
"2021 IEEE Conference on Dependable and Secure Computing, DSC 2021","2021 IEEE Conference on Dependable and Secure Computing, DSC 2021"
"2019 IEEE International Conference on Power Data Science, ICPDS 2019","2019 IEEE International Conference on Power Data Science, ICPDS 2019"
"2023 IEEE World Conference on Applied Intelligence and Computing, AIC 2023","Proceedings - 2023 IEEE World Conference on Applied Intelligence and Computing, AIC 2023"
"2nd International Conference on Artificial Intelligence and Big Data, ICAIBD 2019","2019 2nd International Conference on Artificial Intelligence and Big Data, ICAIBD 2019"
"26th IEEE International Conference on Embedded and Real-Time Computing Systems and Applications, RTCSA 2020","2020 IEEE 26th International Conference on Embedded and Real-Time Computing Systems and Applications, RTCSA 2020"
"11th International Conference on Computer Engineering and Knowledge, ICCKE 2021",ICCKE 2021 - 11th International Conference on Computer Engineering and Knowledge
"2019 International Conference on Cyber Security and Internet of Things, ICSIoT 2019","Proceedings - 2019 International Conference on Cyber Security and Internet of Things, ICSIoT 2019"
"3rd International Conference on Computer Applications and Information Security, ICCAIS 2020",ICCAIS 2020 - 3rd International Conference on Computer Applications and Information Security
"10th International Symposium on Digital Forensics and Security, ISDFS 2022","10th International Symposium on Digital Forensics and Security, ISDFS 2022"
"9th International Conference on Information Technology Trends, ITT 2023","2023 9th International Conference on Information Technology Trends, ITT 2023"
"26th International Conference on Computer Supported Cooperative Work in Design, CSCWD 2023","Proceedings of the 2023 26th International Conference on Computer Supported Cooperative Work in Design, CSCWD 2023"
"2019 International Conference on Machine Learning and Data Engineering, iCMLDE 2019","Proceedings - International Conference on Machine Learning and Data Engineering, iCMLDE 2019"
"9th International Conference on Web Research, ICWR 2023","2023 9th International Conference on Web Research, ICWR 2023"
"9th International Conference on Control, Decision and Information Technologies, CoDIT 2023","9th 2023 International Conference on Control, Decision and Information Technologies, CoDIT 2023"
"8th International Conference on Models and Technologies for Intelligent Transportation Systems, MT-ITS 2023","2023 8th International Conference on Models and Technologies for Intelligent Transportation Systems, MT-ITS 2023"
"3rd International Conference on Challenges to National Defence in Contemporary Geopolitical Situation, CNDCGS 2022",Challenges to National Defence in Contemporary Geopolitical Situation
"19th IEEE International Conference on Information Reuse and Integration for Data Science, IRI 2018","Proceedings - 2018 IEEE 19th International Conference on Information Reuse and Integration for Data Science, IRI 2018"
"23rd IEEE International Conference on High Performance Computing and Communications, 7th IEEE International Conference on Data Science and Systems, 19th IEEE International Conference on Smart City and 7th IEEE International Conference on Dependability in Sensor, Cloud and Big Data Systems and Applications, HPCC-DSS-SmartCity-DependSys 2021","2021 IEEE 23rd International Conference on High Performance Computing and Communications, 7th International Conference on Data Science and Systems, 19th International Conference on Smart City and 7th International Conference on Dependability in Sensor, Cloud and Big Data Systems and Applications, HPCC-DSS-SmartCity-DependSys 2021"
"5th International Conference on Blockchain Computing and Applications, BCCA 2023","2023 5th International Conference on Blockchain Computing and Applications, BCCA 2023"
"2020 Prognostics and Health Management Conference, PHM-Besancon 2020","Proceedings - 2020 Prognostics and Health Management Conference, PHM-Besancon 2020"
"6th IEEE International Conference on Big Data Analytics, ICBDA 2021","2021 IEEE 6th International Conference on Big Data Analytics, ICBDA 2021"
"13th International Conference on Service Systems and Service Management, ICSSSM  2016","2016 13th International Conference on Service Systems and Service Management, ICSSSM  2016"
"2nd IEEE International Conference on Autonomic Computing and Self-Organizing Systems, ACSOS 2021","Proceedings - 2021 IEEE International Conference on Autonomic Computing and Self-Organizing Systems, ACSOS 2021"
"2019 IEEE International Workshop on Information Forensics and Security, WIFS 2019","2019 IEEE International Workshop on Information Forensics and Security, WIFS 2019"
"6th IEEE International Conference on Healthcare Informatics Workshops, ICHI-W 2018","Proceedings - 2018 IEEE International Conference on Healthcare Informatics Workshops, ICHI-W 2018"
"7th ACM/IEEE Conference on Internet of Things Design and Implementation, IoTDI 2022","Proceedings - 7th ACM/IEEE Conference on Internet of Things Design and Implementation, IoTDI 2022"
"11th IEEE International Congress on Conferences on Internet of Things, 14th IEEE International Conference on Green Computing and Communications, 11th IEEE International Conference on Cyber, Physical and Social Computing, 4th IEEE International Conference on Smart Data, 1st IEEE International Conference on Blockchain and 18th IEEE International Conference on Computer and Information Technology, iThings/GreenCom/CPSCom/SmartData/Blockchain/CIT 2018","Proceedings - IEEE 2018 International Congress on Cybermatics: 2018 IEEE Conferences on Internet of Things, Green Computing and Communications, Cyber, Physical and Social Computing, Smart Data, Blockchain, Computer and Information Technology, iThings/GreenCom/CPSCom/SmartData/Blockchain/CIT 2018"
"2021 IEEE International Conference on Digital Health, ICDH 2021","Proceedings - 2021 IEEE International Conference on Digital Health, ICDH 2021"
"6th International Conference on Artificial Intelligence and Big Data, ICAIBD 2023","2023 6th International Conference on Artificial Intelligence and Big Data, ICAIBD 2023"
"21st Asia-Pacific Network Operations and Management Symposium, APNOMS 2020",APNOMS 2020 - 2020 21st Asia-Pacific Network Operations and Management Symposium: Towards Service and Networking Intelligence for Humanity
"2nd Conference on Blockchain Research and Applications for Innovative Networks and Services, BRAINS 2020","2020 2nd Conference on Blockchain Research and Applications for Innovative Networks and Services, BRAINS 2020"
"18th IEEE International Conference on Networking, Sensing and Control, ICNSC 2021","ICNSC 2021 - 18th IEEE International Conference on Networking, Sensing and Control: Industry 4.0 and AI"
